id,eng_title,rom_title,status,start_date,scored_10_count,scored_20_count,scored_30_count,scored_40_count,scored_50_count,scored_60_count,scored_70_count,scored_80_count,scored_90_count,scored_100_count,status_CURRENT_count,status_PLANNING_count,status_COMPLETED_count,status_DROPPED_count,status_PAUSED_count,favorites,source,Romance,country,School,Shoujo,Bullying,Female Protagonist,Archery,Heterosexual,end_date,Total_Main_Roles,Total_Supporting_Roles,Female_Supporting_Roles,Action,Horror,Supernatural,Vampire,Werewolf,Male Protagonist,Primarily Male Cast,Guns,Shounen,Foreign,Historical,War,relation_ADAPTATION,relationmedia_ANIME,relation_SEQUEL,relationmedia_MANGA,Fantasy,Slice of Life,Monster Girl,Centaur,Primarily Female Cast,Politics,Seinen,Satire,Kemonomimi,Terrorism,Nekomimi,Youkai,LGBTQ+ Themes,Yuri,Mythology,Aliens,Gore,Slavery,Nudity,Shrine Maiden,Urban Fantasy,Cute Girls Doing Cute Things,Female_Main_Roles,Comedy,Drama,Gyaru,Reincarnation,Magic,Dragons,Time Skip,Full Color,Sci-Fi,Crossdressing,Super Power,Gender Bending,Post-Apocalyptic,Time Manipulation,Robots,relation_SIDE_STORY,relation_PREQUEL,Afterlife,Swordplay,Ghost,relation_ALTERNATIVE,Total_Background_Roles,Boys' Love,Primarily Teen Cast,Tsundere,Love Triangle,Adventure,Mystery,Alchemy,relation_PARENT,Adoption,Hikikomori,relation_OTHER,Music,Josei,Primarily Adult Cast,Work,Musical,Cult,Detective,Food,Outdoor,Age Gap,Educational,relation_CHARACTER,Anthology,Iyashikei,Kuudere,Marriage,Primarily Child Cast,Suicide,Teacher,4-koma,Achronological Order,Chibi,Delinquents,Virtual World,Video Games,Age Regression,Necromancy,Disability,Elf,Episodic,relation_SPIN_OFF,Coming of Age,Demons,Yandere,Religion,Monster Boy,Tragedy,Twins,Shapeshifting,Maids,Arranged Marriage,Estranged Family,Found Family,Travel,Male Harem,Isekai,Otaku Culture,Gods,Female Harem,Ecchi,Martial Arts,Crossover,Alternate Universe,Artificial Intelligence,Tanned Skin,Skeleton,Autobiographical,Language Barrier,Slapstick,Surreal Comedy,Psychological,Writing,Samurai,Anthropomorphism,Kaiju,Office Lady,Family Life,Anti-Hero,Witch,School Club,Ensemble Cast,Revenge,Mecha,Ninja,Henshin,Mermaid,Animals,Survival,Idol,Military,Tanks,Bisexual,Acting,Zombie,Urban,Mafia,Sports,Baseball,Amnesia,Fairy Tale,Body Horror,Meta,Medicine,Dancing,Assassins,Memory Manipulation,Motorcycles,Cosplay,Parody,Bar,Angels,Thriller,Photography,Tomboy,Crime,Prison,Oiran,Orphan,Aviation,Rural,Royal Affairs,Villainess,College,Conspiracy,Desert,Mahou Shoujo,Criminal Organization,Philosophy,Dissociative Identities,E-Sports,Polyamorous,Wuxia,Cannibalism,Butler,Fugitive,POV,Ojou-sama,No Dialogue,Fairy,Cosmic Horror,Drugs,Drawing,Clone,Goblin,Femboy,Super Robot,Space Opera,Tokusatsu,Lost Civilization,Transgender,Coastal,Wrestling,Dungeon,Football,Fashion,Espionage,Swimming,Succubus,Classic Literature,Anachronism,Body Swapping,Economics,Surfing,Death Game,Yakuza,Snowscape,Cultivation,Gangs,Superhero,Torture,Space,Astronomy,Environmental,Card Battle,Police,Makeup,Battle Royale,Gambling,Agriculture,Calligraphy,Asexual,Unrequited Love,Dystopian,Cars,Fishing,Band,Cute Boys Doing Cute Things,Office,Software Development,Real Robot,Athletics,Boarding School,Rehabilitation,Cyborg,Ships,Agender,Pirates,Boxing,Denpa,Tennis,Shogi,Volleyball,Konbini,Scuba Diving,Judo,Pandemic,Biographical,Chuunibyou,Basketball,Teens' Love,Steampunk,Vikings,Proxy Battle,Trains,Class Struggle,Cyberpunk,Mixed Gender Harem,Mountaineering,Mopeds,Noir,Mahjong,Homeless,VTuber,Kids,Cycling,Board Game,Primarily Animal Cast,Ice Skating,Golf,Fitness,Spearplay,Triads,Ero Guro,Nun,Augmented Reality,Veterinarian,Time Loop,Badminton,Dullahan,Non-fiction,Matriarchy,Fencing,Dinosaurs,Circus,Airsoft,Acrobatics,Poker,Filmmaking,Table Tennis,Kingdom Management,Inn,Chimera,Advertisement,Horticulture,Natural Disaster,Puppetry,Rakugo,Sumo,Go,American Football,Skateboarding,Cheerleading,Ancient China,Achromatic,CGI,Parkour,Firefighters,Karuta,Rugby,start_date_days,end_date_days
109791,The Two Lions,Futari no Lion,FINISHED,2017-09-22,1.0,1.0,9.0,11.0,71,115,366,447,295,130,84,1486,2402,17,12,86,ORIGINAL,1.0,JP,20.0,,,,,,2019-02-22,,,,,,,,,60.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24736,25254.0
152129,Dr. STONE: Terraforming,Dr. STONE: TERRAFORMING,FINISHED,2022-07-04,3.0,4.0,4.0,14.0,64,143,448,510,302,177,58,886,3048,3,7,41,ORIGINAL,,JP,,,,,,,2022-07-04,1.0,14.0,4.0,1.0,,,,,,,,79.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,20.0,,,,1.0,,,,,3.0,,,,,1.0,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26482,26482.0
54875,A Certain Magical Index NT,Shinyaku Toaru Majutsu no Index,FINISHED,2011-03-11,28.0,4.0,7.0,16.0,12,24,68,113,292,487,805,2103,809,79,207,430,ORIGINAL,,JP,40.0,,,,,,2019-07-10,3.0,22.0,14.0,1.0,,,,,98.0,,40.0,68.0,40.0,,79.0,,,1.0,3.0,1.0,,,,,73.0,,,,60.0,20.0,,,,95.0,,,,,,79.0,,,1.0,,,20.0,98.0,,,,1.0,,96.0,50.0,,,60.0,1.0,1.0,,,20.0,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,65.0,,,,,,,,,,60.0,,,,72.0,,,40.0,,,,,,,,90.0,40.0,,,,,,,,,60.0,,,,,,,,,,82.0,40.0,,,79.0,,20.0,,,,60.0,,40.0,,,,,,,,,79.0,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,25392.0
130660,What It Means to Be You,Dangsinui Ihaereul Dopgi Wihayeo,FINISHED,2021-03-02,17.0,8.0,27.0,41.0,62,92,171,151,144,84,1850,1216,224,464,250,103,OTHER,1.0,KR,,,20.0,65.0,,79.0,2024-03-12,,,,,,,,,,,,,,50.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,20.0,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,74.0,,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25993,27099.0
98030,Dragon Ball: That Time I Got Reincarnated as Yamcha!,Dragon Ball Gaiden: Tensei-shitara Yamcha Datta Ken,FINISHED,2016-12-11,9.0,20.0,34.0,47.0,208,393,735,417,172,122,140,691,3134,18,23,49,MANGA,,JP,,,,,,,2017-11-12,2.0,14.0,2.0,1.0,,,,,79.0,,,80.0,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,73.0,,,,,,,,1.0,,,80.0,,,,,,,79.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0,,66.0,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24451,24787.0
50096,Utsubora - The Story of a Novelist,Utsubora,FINISHED,2008-11-06,3.0,2.0,11.0,27.0,55,99,201,239,144,49,147,2578,1224,22,37,78,ORIGINAL,,JP,,,,,,,2012-03-06,2.0,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,75.0,,,,,40.0,,,79.0,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,73.0,84.0,,,,,,,,,,,,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21494,22710.0
35401,Ayako,Ayako,FINISHED,1972-01-25,7.0,1.0,7.0,28.0,65,124,252,351,264,83,150,2197,1581,23,62,132,ORIGINAL,,JP,,,,,,,1973-06-25,2.0,1.0,,,,,,,,,,,,91.0,,,,,2.0,,,,,,88.0,84.0,,,,,,,,,,,,53.0,,,,,,1.0,,,,,60.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,60.0,,,,,79.0,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,83.0,,,,,,,,,60.0,,,20.0,,,,,,,60.0,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8059,8576.0
96626,Kakegurui Twin,Kakegurui Twin,FINISHED,2015-09-19,9.0,3.0,6.0,13.0,23,63,124,198,167,120,1311,1931,287,126,359,126,MANGA,,JP,91.0,,,90.0,,,2023-05-22,2.0,13.0,7.0,,,,,,,,,60.0,,,,1.0,1.0,1.0,1.0,,,,,79.0,,,,,,,,40.0,53.0,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,4.0,,79.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24002,26804.0
103853,"Bofuri: I Don't Want to Get Hurt, so I'll Max Out My Defense.",Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,RELEASING,2018-07-22,7.0,7.0,10.0,22.0,59,83,170,139,112,44,2147,1284,57,270,256,88,LIGHT_NOVEL,,JP,,,,73.0,,,,2.0,16.0,1.0,1.0,,,,,,,,20.0,,,,1.0,2.0,,2.0,1.0,1.0,79.0,,,,,,,,,,,,,,,,,,,85.0,2.0,1.0,,,,79.0,,,,,,,,,,40.0,1.0,,,79.0,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,79.0,79.0,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25039,
117230,,Suicide Girl,FINISHED,2020-04-17,10.0,5.0,7.0,10.0,38,64,152,151,139,46,1161,2211,329,128,186,125,ORIGINAL,,JP,,,,92.0,,,2024-01-18,1.0,5.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,80.0,,96.0,,,,,,,32.0,,,68.0,,,,,,,1.0,1.0,,,88.0,,,,,,,,,84.0,,,,,,79.0,,1.0,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,84.0,,,,80.0,,,53.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25674,27045.0
142021,,Ryoushin no Shakkin wo Katagawari Shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,RELEASING,2022-05-27,8.0,2.0,18.0,19.0,44,87,130,94,72,47,2601,1145,23,144,107,110,LIGHT_NOVEL,1.0,JP,,,,,,60.0,,2.0,,,,,,,,79.0,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26444,
105094,Happy Kanako's Killer Life,Shiawase Kanako no Koroshiya Seikatsu,RELEASING,2018-10-28,3.0,3.0,12.0,8.0,60,118,250,205,106,51,2231,1186,36,248,322,58,ORIGINAL,,JP,,,,76.0,,,,1.0,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.0,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25137,
32139,Witches,Majo,FINISHED,2003-04-25,3.0,5.0,13.0,15.0,102,126,295,234,142,49,169,2395,1360,59,41,86,ORIGINAL,,JP,,,,79.0,,,2004-11-25,,,,,,1.0,,,,,,,91.0,,,,,,,1.0,,,,79.0,,91.0,,,,,,,,87.0,,,,26.0,,88.0,,,,1.0,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19472,20052.0
33573,,Tobaku Hakairoku Kaiji,FINISHED,2000-11-01,7.0,1.0,5.0,5.0,15,32,177,399,446,243,164,1846,1929,31,54,116,ORIGINAL,,JP,,,,,,,2004-04-01,1.0,12.0,,,,,,,80.0,80.0,,,,,,1.0,1.0,1.0,4.0,,,,,,,96.0,,,,,,,,,,,85.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18567,19814.0
126944,She's Hopeless,Nodab Sonyeo,FINISHED,2020-11-11,13.0,7.0,17.0,21.0,73,114,271,267,211,110,1421,1080,922,337,265,109,ORIGINAL,1.0,KR,55.0,,60.0,,,40.0,2023-04-26,2.0,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,1.0,1.0,1.0,,,,,40.0,66.0,,,,,,,,,,,,,,,,,73.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25882,26778.0
30407,Life,Life,FINISHED,2002-04-13,7.0,8.0,20.0,26.0,45,70,161,219,192,112,257,2411,1123,107,128,97,ORIGINAL,,JP,79.0,80.0,97.0,95.0,,,2009-02-13,3.0,6.0,4.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,24.0,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,90.0,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19095,21593.0
100732,,"Seichou Cheat de Nandemo Dekiru you ni Natta ga, Mushoku dake wa Yamerarenai you desu",RELEASING,2017-11-21,20.0,12.0,23.0,46.0,98,153,180,101,70,35,2753,628,20,405,224,42,LIGHT_NOVEL,,JP,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,60.0,,,,,,,,,20.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24796,
85420,"Attack on Titan Volume 0
",Shingeki no Kyojin Volume 0,FINISHED,2013-07-17,38.0,47.0,106.0,162.0,293,469,311,142,81,83,82,1073,2838,21,18,28,ORIGINAL,,JP,,,,,,,2013-07-17,,,,1.0,,,,,,,,79.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23208,23208.0
156924,,"Osananajimi Kanojo no Morahara ga Hidoi n de Zetsuen Sengen Shite Yatta: Jibun Rashiku Ikiru Koto ni Shitara, Naze ka Tonari no Seki no Kakure Bishoujo kara Kokuhaku Sareta",RELEASING,2022-11-01,17.0,10.0,32.0,43.0,91,127,151,90,48,21,2822,780,25,249,156,80,LIGHT_NOVEL,1.0,JP,66.0,,60.0,,,60.0,,,,,,,,,,66.0,,,,,,,1.0,,,1.0,,,,,,,10.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26602,
104778,My Clueless First Friend,Jijou wo Shiranai Tenkousei ga Guigui Kuru.,RELEASING,2018-05-22,2.0,,6.0,13.0,55,68,200,214,158,97,2163,1405,38,178,249,118,ORIGINAL,,JP,76.0,,88.0,20.0,,,,2.0,7.0,2.0,,,,,,20.0,,,45.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,100.0,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24978,
125489,,Koi wa Ii kara Nemuritai!,FINISHED,2020-10-27,12.0,17.0,36.0,54.0,133,215,270,130,63,28,1307,1408,1044,139,137,54,ORIGINAL,1.0,JP,70.0,,,79.0,,73.0,2022-08-26,2.0,2.0,1.0,,,,,,60.0,,,70.0,,,,,,,1.0,,,,,79.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,40.0,,46.0,,,,,,,,,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25867,26535.0
126372,,Koi ka Mahou ka Wakaranai!,FINISHED,2020-12-09,22.0,26.0,55.0,88.0,154,278,270,156,56,33,1106,1268,1354,207,100,63,ORIGINAL,1.0,JP,80.0,,,,,,2021-07-28,,,,1.0,,,,,76.0,,,66.0,,,,,,,,1.0,1.0,,,73.0,,,,,,,,,,,,,,70.0,,,,,1.0,,,,80.0,,,,,,,,,,,,,,,,,,,,60.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,20.0,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25910,26141.0
48619,,Tokyo ESP,FINISHED,2010-02-26,5.0,5.0,6.0,41.0,74,117,265,230,138,53,685,1934,889,252,277,41,ORIGINAL,,JP,,,,79.0,,60.0,2016-07-26,4.0,6.0,,1.0,,,,,,,,60.0,,,,2.0,1.0,,3.0,,,,,,,,,,,,,,,,,50.0,,,,79.0,,1.0,1.0,1.0,,,70.0,,,,1.0,,79.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21971,24313.0
